head_word,is_primary,is_middle,is_high,is_zhongkao,is_gaokao,is_cet4,is_cet6,is_kaoyan,is_ielts,is_toefl,is_gre,is_gmat,is_sat,is_bec,is_level4,is_level8,is_phonetic_filled,phonetic_source
diurnal,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
diva,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
divagate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
divaricate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dive,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
dive into,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
diver,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,origin
diverge,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,origin
divergence,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,origin
divergent,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,origin
divers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,origin
diverse,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,origin
diversification,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,origin
diversify,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,origin
diversion,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,origin
diversity,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,origin
divert,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,origin
divest,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,origin
divestiture,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
divide,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,origin
divide ... into,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dividend,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,origin
divide…into,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:dividend
divine,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,origin
diviner,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,fuzzy:divine
divinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
divisible,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,origin
division,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,origin
divisional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,origin
divisive,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,origin
divisor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,origin
divorce,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,origin
divulge,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,origin
diy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:drily
dizziness,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,origin
dizzy,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,origin
dj,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dna,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
do,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,origin
do (one’s) homework,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
do a good job,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
do everything in one’s power to,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
do homework,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:homework
do kung fu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
do morning exercise,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
do the dishes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
doable,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
docile,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
dock,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,origin
dockyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
doctor,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
doctoral,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,origin
doctorate,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,origin
doctrinaire,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
doctrine,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,origin
document,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,origin
documentary,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,origin
documentation,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,origin
doddle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dodge,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,origin
dodgy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
doff,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dog,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,origin
dogged,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,origin
doggedly,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:dogged
doggerel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dogma,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,origin
dogmatic,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
dogmatism,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dogmatist,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,fuzzy:dogmatism
dogwood,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
doing morning exercises,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
doit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
doldrums,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
dole,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,origin
doleful,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
doll,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,origin
dollar,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,origin
dollop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dollywood,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:hollywood
dolorous,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dolphin,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,origin
dolt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
doltish,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,fuzzy:coltish
domain,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,origin
dome,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,origin
domelike,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
domestic,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,origin
domestically,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
domesticate,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,origin
domesticated,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
domestication,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,origin
domesticity,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,origin
domicile,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
dominance,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,origin
dominant,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,origin
dominate,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,origin
domination,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,origin
domineer,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
domineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dominion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
domino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
don,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,fuzzy:down
donate,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,origin
donation,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,origin
donator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,fuzzy:donor
done,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
donkey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,origin
donor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,origin
donut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
doodad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
doodle,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,origin
doom,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,origin
doomed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
doomsday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
door,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
doorknob,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
doorway,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,origin
dope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dopey,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,fuzzy:dope
doping,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dorm,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,origin
dormancy,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,origin
dormant,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,origin
dormitory,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,origin
dorsal,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,origin
dosage,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,origin
dose,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,origin
dossier,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,origin
dot,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,origin
dotage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dote,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,origin
doting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
double,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,origin
double-cross,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
double-glazing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
doubt,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
doubtful,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,origin
doubtless,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,origin
dough,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,origin
dour,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
douse,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,origin
dove,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,origin
dowager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dowdy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
down,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,origin
down time,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,fuzzy:downtime
downcast,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,origin
downfall,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,origin
downgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
downhearted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
downhill,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
download,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,origin
downplay,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,origin
downpour,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,origin
downright,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
downside,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,origin
downsize,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,origin
downsizing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
downstairs,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,origin
downstream,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,origin
downtime,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,origin
downtown,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,origin
downtrodden,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
downturn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,origin
downward,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
dowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
doze,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,origin
dozen,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
dozens of,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,origin
dr,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,origin
drab,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,origin
draconian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
draft,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,origin
drag,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,origin
draggy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dragon,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,origin
dragon boat festival,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dragonfly,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,origin
drain,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,origin
drainage,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,origin
drainpipe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
drake,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:rake
dram,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
drama,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,origin
dramatic,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,origin
dramatically,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,origin
dramatist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dramatize,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,origin
drank,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drape,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
drapery,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
drastic,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,origin
drastically,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,origin
draught,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,origin
draughty,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
draw,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,origin
draw a conclusion,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
draw cartoons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
draw up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drawback,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,origin
drawbridge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
drawee,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,origin
drawer,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,origin
drawing,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
drawl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
drawn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dread,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,origin
dreadful,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,origin
dream,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,origin
dream of,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dreary,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,origin
dredge,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,origin
dredger,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dregs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
drench,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,origin
drenched,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dress,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
dress up,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dress-down,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dresser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dressing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
dressy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
drib,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dribble,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
drier,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,origin
drift,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,origin
driftnet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:drift
drill,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,origin
drilling,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
drily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
drink,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
drink  tea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drinking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drip,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,origin
dripping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dripstone,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
drive,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
drive sb.mad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drivel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
driver,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
driveway,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
drizzle,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,origin
drizzly,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
droll,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
drollery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
drone,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
drool,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
droop,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,origin
drop,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,origin
drop by,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drop in,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drop into,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
drop out,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:dropout
droplet,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,origin
dropout,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,origin
dropstone,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:dripstone
dross,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
drought,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,origin
drove,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
drown,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,origin
drowse,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,origin
drowsy,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,origin
drub,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
drudge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
drudgery,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,origin
drug,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
druggist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
drugstore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,origin
drum,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,origin
drummer,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,origin
drumstick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
drunk,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,origin
drunkard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
drunken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dry,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,origin
dry out,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dry up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dryasdust,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dryer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dryness,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
dual,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,origin
dub,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,origin
dubious,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,origin
duchenne,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
duchess,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
duchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
duck,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,origin
duckling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
ducky,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
duct,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
ductile,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,origin
ductless,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:doubtless
due,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,origin
due to,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:duet
duel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,origin
duet,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,origin
duff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dugout,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
duke,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,origin
dulcet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dulcify,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dulcimer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
dull,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,origin
dullard,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,origin
dullsville,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
duly,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,origin
dumb,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,origin
dumbbell-like,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
dumbfound,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
dumbness,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
dummy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
dump,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,origin
dumping,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,origin
dumpling,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,origin
dumps,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,fuzzy:dump
dumpster,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
dumpy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dunce,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
dune,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,origin
dung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,origin
dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dungeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
duo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
dupe,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,origin
duplicate,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,origin
duplication,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,origin
duplicitous,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
duplicity,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
durability,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,fuzzy:ability
durable,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,origin
duration,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,origin
duress,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
during,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,origin
